t,z,zdot,state,u_h,apex_pred,apex_event
14.37400000000147,0.3606762353420876,1.156730557753844e-05,STANCE,0.07233094116277318,0.3606762353489073,0
14.37600000000147,0.36067625696234507,1.0810128740407118e-05,STANCE,0.07233093575792471,0.3606762569683012,0
14.378000000001471,0.36067627706244443,1.005004966760788e-05,STANCE,0.0723309307331019,0.3606762770675924,0
14.380000000001472,0.3606762956373351,9.287445333667093e-06,STANCE,0.07233092608956714,0.3606762956417315,0
14.382000000001472,0.36067631268272066,8.522692774782086e-06,STANCE,0.0723309218283943,0.3606763126864228,0
14.384000000001473,0.36067632819505846,7.756168906061966e-06,STANCE,0.07233091795046885,0.3606763281981246,0
14.386000000001474,0.36067634217155914,6.988250339399801e-06,STANCE,0.07233091445648795,0.3606763421740482,0
14.388000000001474,0.36067635461018555,6.219313202035817e-06,STANCE,0.07233091134696076,0.36067635461215697,0
14.390000000001475,0.36067636550965143,5.44973295593944e-06,STANCE,0.07233090862220871,0.36067636551116516,0
14.392000000001476,0.3606763748694199,4.679884218061289e-06,STANCE,0.07233090628236596,0.36067637487053616,0
14.394000000001476,0.36067638268970104,3.910140581511877e-06,STANCE,0.07233090432737993,0.3606763826904803,0
14.396000000001477,0.36067638897144993,3.140874437874441e-06,STANCE,0.07233090275701182,0.36067638897195275,0
14.398000000001478,0.36067639371636356,2.3724568005324243e-06,STANCE,0.0723309015708374,0.36067639371665045,0
14.400000000001478,0.3606763969268778,1.6052571293042838e-06,STANCE,0.07233090076824772,0.36067639692700915,0
14.402000000001479,0.36067639860616413,8.396431563457206e-07,STANCE,0.07233090034845,0.36067639860620004,0
14.40400000000148,0.36067639875812557,7.598071335902488e-08,STANCE,0.07233090031046854,0.36067639875812585,0
14.40600000000148,0.3606763973873927,-6.853664396432999e-07,STANCE,0.07233090065314585,0.36067639738741664,0
14.408000000001481,0.36067639449931915,-1.4440367840337122e-06,STANCE,0.07233090137514364,0.36067639449942546,0
14.410000000001482,0.3606763900999767,-2.199671210679024e-06,STANCE,0.07233090247494417,0.36067639010022334,0
14.412000000001482,0.36067638419615033,-2.9519131865218196e-06,STANCE,0.07233090395085139,0.3606763841965945,0
14.414000000001483,0.3606763767953325,-3.7004089192725397e-06,STANCE,0.07233090580099241,0.3606763767960304,0
14.416000000001484,0.36067636790571744,-4.4448075202826764e-06,STANCE,0.0723309080233189,0.3606763679067244,0
14.418000000001484,0.3606763575361951,-5.1847611655035276e-06,STANCE,0.0723309106156087,0.3606763575375652,0
14.420000000001485,0.3606763456963446,-5.919925254459602e-06,STANCE,0.0723309135754673,0.36067634569813084,0
14.422000000001486,0.3606763323964275,-6.649958567194202e-06,STANCE,0.07233091690032965,0.3606763323986814,0
14.424000000001486,0.3606763176473807,-7.374523419065136e-06,STANCE,0.07233092058746188,0.3606763176501525,0
14.426000000001487,0.36067630146080903,-8.093285813356621e-06,STANCE,0.07233092463396312,0.36067630146414753,0
14.428000000001488,0.3606762838489779,-8.805915591659242e-06,STANCE,0.07233092903676747,0.36067628385293016,0
14.430000000001488,0.3606762648248047,-9.512086581915804e-06,STANCE,0.07233093379264594,0.3606762648294163,0
14.432000000001489,0.3606762444018512,-1.0211476744062257e-05,STANCE,0.07233093889820853,0.3606762444071659,0
14.43400000000149,0.3606762225943146,-1.0903768313249614e-05,STANCE,0.07233094434990642,0.36067622260037435,0
14.43600000000149,0.36067619941701873,-1.1588647940539104e-05,STANCE,0.0723309501440341,0.36067619942386364,0
14.438000000001491,0.36067617488540504,-1.2265806831028104e-05,STANCE,0.0723309562767317,0.36067617489307324,0
14.440000000001492,0.3606761490155233,-1.2934940879316107e-05,STANCE,0.07233096274398726,0.360676149024051,0
14.442000000001492,0.3606761218240217,-1.3595750802359263e-05,STANCE,0.07233096954163927,0.36067612183344294,0
14.444000000001493,0.36067609332813716,-1.4247942269492014e-05,STANCE,0.07233097666537902,0.36067609333848394,0
14.446000000001494,0.3606760635456851,-1.4891226029715512e-05,STANCE,0.07233098411075319,0.3606760635569873,0
14.448000000001494,0.36067603249504904,-1.5525318036096734e-05,STANCE,0.07233099187316645,0.3606760325073342,0
14.450000000001495,0.3606760001951699,-1.6149939567289884e-05,STANCE,0.07233099994788414,0.36067600020846347,0
14.452000000001496,0.3606759666655352,-1.6764817346069475e-05,STANCE,0.07233100833003492,0.36067596667986035,0
14.454000000001496,0.36067593192616787,-1.736968365491511e-05,STANCE,0.07233101701461367,0.36067593194154535,0
14.456000000001497,0.36067589599761496,-1.796427644848906e-05,STANCE,0.0723310259964842,0.36067589601406325,0
14.458000000001498,0.360675858900936,-1.8548339463072197e-05,STANCE,0.0723310352703822,0.3606758589184712,0
14.460000000001498,0.3606758206576914,-1.9121622322833577e-05,STANCE,0.07233104483091818,0.3606758206763273,0
14.462000000001499,0.3606757812899301,-1.968388064293949e-05,STANCE,0.07233105467258048,0.3606757813096781,0
14.4640000000015,0.36067574082017784,-2.0234876129408528e-05,STANCE,0.07233106478973829,0.36067574084104687,0
14.4660000000015,0.3606756992714245,-2.0774376675755513e-05,STANCE,0.07233107517664471,0.3606756992934212,0
14.468000000001501,0.3606756566671116,-2.1302156456325096e-05,STANCE,0.07233108582743997,0.36067565669024015,0
14.470000000001502,0.36067561303111956,-2.181799601626979e-05,STANCE,0.07233109673615457,0.36067561305538176,0
14.472000000001502,0.36067556838775483,-2.2321682358218217e-05,STANCE,0.07233110789671245,0.36067556841315024,0
14.474000000001503,0.36067552276173676,-2.2813009025497357e-05,STANCE,0.0723311193029344,0.3606755227882624,0
14.476000000001504,0.3606754761781844,-2.3291776181965978e-05,STANCE,0.07233113094854123,0.3606754762058351,0
14.478000000001504,0.36067542866260305,-2.3757790688405476e-05,STANCE,0.07233114282715719,0.36067542869137126,0
14.480000000001505,0.3606753802408707,-2.4210866175374617e-05,STANCE,0.07233115493231335,0.36067538027074664,0
14.482000000001506,0.3606753309392245,-2.4650823112613732e-05,STANCE,0.07233116725745098,0.3606753309701961,0
14.484000000001506,0.36067528078424677,-2.5077488874924755e-05,STANCE,0.07233117979592506,0.3606752808162998,0
14.486000000001507,0.36067522980285116,-2.5490697804479054e-05,STANCE,0.07233119254100771,0.36067522983596917,0
14.488000000001508,0.3606751780222686,-2.589029126955334e-05,STANCE,0.07233120548589173,0.3606751780564331,0
14.490000000001508,0.36067512547003316,-2.6276117719733745e-05,STANCE,0.07233121862369413,0.3606751255052235,0
14.492000000001509,0.3606750721739677,-2.6648032737460457e-05,STANCE,0.07233123194745969,0.36067507221016126,0
14.49400000000151,0.36067501816216957,-2.7005899086009795e-05,STANCE,0.07233124545016456,0.3606750181993418,0
14.49600000000151,0.36067496346299605,-2.7349586753811752e-05,STANCE,0.07233125912471991,0.3606749635011204,0
14.498000000001511,0.36067490810505004,-2.767897299513453e-05,STANCE,0.07233127296397544,0.36067490814409825,0
14.500000000001512,0.3606748521171653,-2.799394236717046e-05,STANCE,0.07233128696072319,0.36067485215710726,0
14.502000000001512,0.3606747955283918,-2.829438676344119e-05,STANCE,0.07233130110770107,0.36067479556919574,0
14.504000000001513,0.3606747383679809,-2.8580205443522414e-05,STANCE,0.07233131539759667,0.36067473840961334,0
14.506000000001514,0.3606746806653708,-2.8851305059139627e-05,STANCE,0.07233132982305081,0.3606746807077968,0
14.508000000001514,0.36067462245017146,-2.9107599676618107e-05,STANCE,0.07233134437666136,0.3606746224933546,0
14.510000000001515,0.36067456375214985,-2.934901079565903e-05,STANCE,0.07233135905098695,0.3606745637960522,0
14.512000000001516,0.36067450460121514,-2.9575467364419237e-05,STANCE,0.0723313738385506,0.36067450464579764,0
14.514000000001516,0.36067444502740353,-2.9786905791017196e-05,STANCE,0.07233138873184357,0.36067444507262575,0
14.516000000001517,0.36067438506086363,-2.998326995130911e-05,STANCE,0.072331403723329,0.36067438510668404,0
14.518000000001518,0.36067432473184124,-3.016451119310316e-05,STANCE,0.07233141880544569,0.36067432477821726,0
14.520000000001518,0.36067426407066455,-3.0330588336667205e-05,STANCE,0.07233143397061184,0.36067426411755266,0
14.522000000001519,0.3606742031077292,-3.0481467671675222e-05,STANCE,0.07233144921122878,0.3606742031550849,0
14.52400000000152,0.3606741418734833,-3.061712295051315e-05,STANCE,0.07233146451968464,0.36067414192126146,0
14.52600000000152,0.36067408039841253,-3.0737535378021186e-05,STANCE,0.07233147988835818,0.3606740804465673,0
14.528000000001521,0.36067401871302535,-3.084269359761599e-05,STANCE,0.07233149530962248,0.3606740187615101,0
14.530000000001522,0.360673956847838,-3.093259367390104e-05,STANCE,0.07233151077584854,0.36067395689660586,0
14.532000000001522,0.3606738948333598,-3.100723907168594e-05,STANCE,0.07233152627940917,0.36067389488236334,0
14.534000000001523,0.3606738327000786,-3.106664063155122e-05,STANCE,0.0723315418126825,0.36067383274927,0
14.536000000001524,0.3606737704784455,-3.111081654186536e-05,STANCE,0.07233155736805577,0.36067377052777694,0
14.538000000001524,0.3606737081988609,-3.113979230734213e-05,STANCE,0.07233157293792894,0.36067370824828426,0
14.540000000001525,0.36067364589165946,-3.115360071416157e-05,STANCE,0.07233158851471834,0.36067364594112666,0
14.542000000001526,0.3606735835870959,-3.115228179165177e-05,STANCE,0.07233160409086027,0.36067358363655894,0
14.544000000001526,0.36067352131533037,-3.113588277064277e-05,STANCE,0.07233161965881467,0.36067352136474135,0
14.546000000001527,0.3606734591064143,-3.110445803837053e-05,STANCE,0.07233163521106861,0.3606734591557256,0
14.548000000001528,0.3606733969902761,-3.1058069090113154e-05,STANCE,0.0723316507401399,0.3606733970394404,0
14.550000000001528,0.3606733349967072,-3.0996784477525555e-05,STANCE,0.07233166623858059,0.36067333504567767,0
14.552000000001529,0.36067327315534764,-3.092067975372114e-05,STANCE,0.07233168169898052,0.36067327320407794,0
14.55400000000153,0.36067321149567283,-3.0829837415097897e-05,STANCE,0.07233169711397071,0.3606732115441172,0
14.55600000000153,0.36067315004697914,-3.072434684004845e-05,STANCE,0.07233171247622687,0.36067315009509254,0
14.558000000001531,0.3606730888383707,-3.060430422444346e-05,STANCE,0.07233172777847278,0.3606730888861089,0
14.560000000001532,0.36067302789874567,-3.0469812514079095e-05,STANCE,0.0723317430134837,0.3606730279460652,0
14.562000000001532,0.360672967256783,-3.032098133404325e-05,STANCE,0.07233175817408966,0.3606729673036414,0
14.564000000001533,0.3606729069409292,-3.0157926915037844e-05,STANCE,0.07233177325317876,0.360672906987285,0
14.566000000001534,0.3606728469793852,-2.9980772016785218e-05,STANCE,0.07233178824370051,0.360672847025198,0
14.568000000001534,0.36067278740009345,-2.9789645848456393e-05,STANCE,0.072331803138669,0.360672787445324,0
14.570000000001535,0.3606727282307255,-2.9584683986229424e-05,STANCE,0.07233181793116607,0.36067272827533575,0
14.572000000001536,0.36067266949866894,-2.9366028288083247e-05,STANCE,0.07233183261434445,0.3606726695426222,0
14.574000000001536,0.36067261123101535,-2.9133826805707833e-05,STANCE,0.07233184718143093,0.3606726112742763,0
14.576000000001537,0.36067255345454796,-2.8888233693766834e-05,STANCE,0.07233186162572935,0.3606725534970826,0
14.578000000001538,0.3606724961957297,-2.8629409116450363e-05,STANCE,0.0723318759406236,0.36067249623750564,0
14.580000000001538,0.36067243948069144,-2.83575191514034e-05,STANCE,0.0723318901195806,0.3606724395216776,0
