t,z,vz,E_total
2.0916666666666655,-0.06610494185472718,0.4297764082374807,176.6441140267316
2.0958333333333323,-0.06433577988749803,0.42459887213499525,175.72532352611125
2.099999999999999,-0.06259166312811683,0.4185880222514876,174.8214604451026
2.104166666666666,-0.06087589281770538,0.41178487449874623,173.93416460737654
2.108333333333333,-0.0591915989321795,0.40423053252621266,173.06497300538817
2.1125,-0.05754174087662008,0.39596593333425895,172.21532144629398
2.1166666666666667,-0.05592910913766653,0.3870316173488533,171.3865467493131
2.1208333333333336,-0.05435632767855983,0.3774675501856086,170.57988938098063
2.1250000000000004,-0.05282585746024969,0.36731285239443384,169.79649662360714
2.1291666666666673,-0.05134000023636961,0.3566057337312202,169.03742599668493
2.133333333333334,-0.04990090304506753,0.34538332591249865,168.30364895457333
2.137500000000001,-0.04851056317543814,0.33368156871105287,167.59605482489607
2.141666666666668,-0.04717083352147366,0.3215351169514767,166.91545491265782
2.145833333333335,-0.045883428262136074,0.30897726224102,166.2625867260191
2.1500000000000017,-0.04464992882970535,0.2960398637833738,165.6381182940402
2.1541666666666686,-0.04347178972960938,0.2827533840230335,165.0426523923918
2.1583333333333354,-0.04235034477076091,0.2691467901236317,164.47673084351982
2.1625000000000023,-0.04128681320932027,0.25524757474575455,163.94083875540124
2.166666666666669,-0.04028230585371042,0.2410817653463641,163.43540865828726
2.170833333333336,-0.03933783107657362,0.22667394651283204,162.96082452250792
2.175000000000003,-0.038454300683926704,0.21204729423525992,162.51742563140115
2.17916666666667,-0.03763253559629529,0.19722362103153868,162.10551028660444
2.1833333333333367,-0.03687325351154894,0.18222770033912586,161.72533169100996
2.1875000000000036,-0.03617712401738751,0.16707107859874132,161.377121428276
2.1916666666666704,-0.03554472735905236,0.15177519800043549,161.06107630951442
2.1958333333333373,-0.03497657296134556,0.1363570554496319,160.77736394769596
2.200000000000004,-0.034473103643393295,0.12083263630854454,160.52612637313746
2.204166666666671,-0.03403469945201913,0.10521700592979952,160.30748240500102
2.208333333333338,-0.03366168110008841,0.08952440446337401,160.12152976469412
2.212500000000005,-0.03335431299325384,0.07376834564029652,159.96834692578076
2.2166666666666717,-0.03311280583111991,0.05796171891214247,159.8479946957808
2.2208333333333385,-0.03293731877125592,0.04211689436735759,159.7605175262129
2.2250000000000054,-0.03282796114673954,0.026245829883930538,159.70594454807116
2.2291666666666723,-0.03278479373003444,0.01036018000922418,159.68429033064479
2.233333333333339,-0.0328078295380159,-0.005528593915550266,159.6955553622069
2.237500000000006,-0.032897033970673735,-0.021409063837881,159.7397261496828
2.241666666666673,-0.03305232282382377,-0.03726932475600789,159.81677419462875
2.24583333333334,-0.033273561261010554,-0.053097224924829156,159.9266553893964
2.2500000000000067,-0.03356056278764836,-0.06888036639307257,160.06930938515626
2.2541666666666735,-0.033913087779003814,-0.0846059979253088,160.24465868750002
2.2583333333333404,-0.034330841568797274,-0.10026090955043025,160.45260747995448
2.2625000000000073,-0.03481347210749382,-0.11583132928717033,160.6930401782403
2.266666666666674,-0.035360567201716334,-0.1313028226134041,160.9658197190011
2.270833333333341,-0.03597165134869869,-0.14666019527576454,161.27078558773897
2.275000000000008,-0.036646182182333925,-0.1618874000724565,161.60775159185022
2.279166666666675,-0.037383546550170385,-0.17696744828074956,161.9765033859768
2.2833333333333417,-0.038183056243690026,-0.19188232644471437,162.37679575839022
